page,text,font_name,font_size,style,color_rgb,color_hex,bbox
4,"Department took up challenges of large-scale genome sequencing and analysis, which resulted in the ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.862030029296875, 293.4225158691406, 577.1224365234375, 308.49212646484375)"
4,"landmark achievement of generating the complete sequence of the rice genome, as part of an ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.862030029296875, 308.0615539550781, 577.078369140625, 323.13116455078125)"
4,"international consortium of scientists, in the year 2005. This was followed by a s imilar achievement for ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.862030029296875, 322.7005920410156, 577.2882080078125, 337.77020263671875)"
4,"the c ompletion of  t he t omato genom e i n t he year 2012.  C urrently, t he departmental faculty i s part of ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.86199951171875, 337.21820068359375, 577.177490234375, 352.2878112792969)"
4,International Wheat Genome Sequencing Consortium. The research has also been supported by major ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.86199951171875, 351.85723876953125, 577.243896484375, 366.9268493652344)"
4,"grants in the form of “Centre for Plant Molecular Biology” and “Genome Initiatives on Sequencing, Gene ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.861968994140625, 366.49627685546875, 577.0892944335938, 381.5658874511719)"
4,"Discovery and Function” by D BT, in addition to other competitive grants from DST, UGC, E uropean ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.861968994140625, 381.13531494140625, 577.1224365234375, 396.2049255371094)"
4,Commission and t he R ockefeller Foundat ion. T he f aculty i s i nvolved i n m ulti–institutional as  w ell as  ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.861968994140625, 395.77435302734375, 577.2327880859375, 410.8439636230469)"
4,"international pr ojects. The r esearch has yielded about  750 publ ications in journals of  r epute, such as ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.861968994140625, 410.41339111328125, 577.23291015625, 425.4830017089844)"
4,"Nature, Genome Research, Nucleic Acids Research, Trends in Biotechnology, Plant Physiology, New ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 425.05242919921875, 577.1223754882812, 440.1220397949219)"
4,"Phytologist, Journal of Experimental Botany, Plant Cell & Environment and Bioessays alongwith several ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 439.69146728515625, 577.2438354492188, 454.7610778808594)"
4,patents as well. Efforts of the faculty have been recognized in the form of fellowships to ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 454.33050537109375, 577.13330078125, 469.4001159667969)"
4,national/international s cientific ac ademies and nat,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 468.8481140136719, 316.6338195800781, 483.917724609375)"
4,ional/international awards. W hile pr oviding due ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(326.6691589355469, 468.8481140136719, 572.0659790039062, 483.917724609375)"
4,"emphasis for basic research and training, the Department endeavors to convert knowledge into ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 483.4871520996094, 577.1553955078125, 498.5567626953125)"
4,application for human welfare.  ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 498.1261901855469, 216.68869018554688, 513.19580078125)"
4,The alumni of this Department have spread out all over the World and occupy several important ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 512.7651977539062, 577.067138671875, 527.8348388671875)"
4,"positions i n w ell-known uni versities and research i nstitutes (including W ashington S tate U niversity, ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8619384765625, 527.4042358398438, 577.2327270507812, 542.473876953125)"
4,"Pullman, USA; University of Nebraska, Lincoln, USA; Texas Tech University Health Sciences Centre, ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.85089111328125, 542.0432739257812, 577.1556396484375, 557.1129150390625)"
4,"USA; R othamstead R esearch S tation, H ertfordshire, U K) or  ar e w orking as  pos t-doctoral f ellows in  ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.85089111328125, 556.6823120117188, 577.2442016601562, 571.751953125)"
4,research e stablishments ac ross the W orld.  S everal of  our  al umni ar e l eading t heir ac tive r esearch ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.85089111328125, 571.3213500976562, 577.1444702148438, 586.3909912109375)"
4,"groups and hav e already established themselves as distinguished scientists in India, in both academia ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.85089111328125, 585.9603881835938, 577.2548828125, 601.030029296875)"
4,"and i ndustry including E. I. D uPont ( Hyderabad), G uru J ambheshwar University ( Hisar), B ioseed ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.861968994140625, 600.4779663085938, 577.2772216796875, 615.547607421875)"
4,"Research ( Hyderabad), I ARI, I CGEB, N IPGR, JNU, I IT D elhi, NII, Indraprastha U niversity, IISER ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.861968994140625, 615.1170043945312, 577.2437744140625, 630.1866455078125)"
4,"(Bhopal), TERI University, CIMAP (Lucknow), Birsa Agricultural University (Ranchi) and Assam ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.861968994140625, 629.7560424804688, 577.2772827148438, 644.82568359375)"
4,Agricultural University (Jorhat). ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.850929260253906, 644.3950805664062, 217.2848663330078, 659.4647216796875)"
5,"Department of Plant Molecular Biology, University of Delhi South Campus  ",MalgunGothicRegular,9.96,regular,"(0, 0, 0)",#000000,"(63.016639709472656, 31.8872127532959, 411.46722412109375, 43.63005447387695)"
5,5,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(315.9599914550781, 740.916015625, 321.9599914550781, 756.6840209960938)"
5,II. Introduction to CBCS (Choice Based Credit System) ,Arial-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(63.84000015258789, 53.304019927978516, 377.2559814453125, 70.03202056884766)"
5,Choice Based Credit System: ,Arial-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(63.8399658203125, 74.66400146484375, 234.57595825195312, 91.39200592041016)"
5,The CBCS provides an opportunity for the students to choose courses from the prescribed courses ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.84000015258789, 107.43838500976562, 577.0784912109375, 122.50798034667969)"
5,"comprising c ore, el ective/minor or  s kill-based c ourses. The c ourses c an be ev aluated f ollowing t he ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.84000015258789, 126.51553344726562, 577.1664428710938, 141.5851287841797)"
5,"grading system, which is considered to be bet ter than the conventional marks system. Grading system ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.84001159667969, 145.59268188476562, 577.1776733398438, 160.6622772216797)"
5,provides uniformity in the evaluation and computation of the Cumulative Grade Point Average (CGPA) ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.84001159667969, 164.66983032226562, 577.0342407226562, 179.7394256591797)"
5,based on student’s performance in examinations which enables the student to move across institutions ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.84001159667969, 183.74697875976562, 577.2328491210938, 198.8165740966797)"
5,of higher learning. The uniformity in evaluation system also enable the potential employers in assessing ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.839996337890625, 202.82412719726562, 577.045166015625, 217.8937225341797)"
5,the performance of the candidates. ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.839996337890625, 221.90127563476562, 236.94720458984375, 236.9708709716797)"
5,Definitions,Arial-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(63.84000015258789, 253.7039794921875, 125.83200073242188, 270.4319763183594)"
5,: ,Arial,12.0,regular,"(0, 0, 0)",#000000,"(125.8800048828125, 253.4399871826172, 132.4560089111328, 269.8199768066406)"
5,(i) ‘,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.84000015258789, 286.3583984375, 79.24080657958984, 301.4280090332031)"
5,Academic Programme’,Arial-ItalicMT,11.04,italic,"(0, 0, 0)",#000000,"(79.92527770996094, 286.82208251953125, 191.78253173828125, 301.4280090332031)"
5," means an entire course of study comprising its programme structure, course ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(191.7604522705078, 286.3583984375, 577.221923828125, 301.4280090332031)"
5,"details, evaluation schemes etc. designed to be taught and ev aluated in a t eaching Department/Centre ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.83998107910156, 305.4355163574219, 577.1221923828125, 320.505126953125)"
5,or jointly under more than one such Department/ Centre ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.83998107910156, 324.51263427734375, 339.0671691894531, 339.5822448730469)"
5,(ii) ‘,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8399658203125, 355.5902404785156, 81.5370864868164, 370.65985107421875)"
5,Course’,Arial-ItalicMT,11.04,italic,"(0, 0, 0)",#000000,"(81.59228515625, 356.0539245605469, 119.54779815673828, 370.65985107421875)"
5, means a segment of a subject that is part of an Academic Programme ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(119.51467895507812, 355.5902404785156, 466.1485900878906, 370.65985107421875)"
5,(iii) ‘,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.8399658203125, 386.6678466796875, 83.93276977539062, 401.7374572753906)"
5, Programme Structure’,Arial-ItalicMT,11.04,italic,"(0, 0, 0)",#000000,"(83.93276977539062, 387.13153076171875, 195.0172576904297, 401.7374572753906)"
5," means a l ist of  c ourses ( Core, E lective, Open E lective) t hat m akes up an  ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(194.99517822265625, 386.6678466796875, 577.1997680664062, 401.7374572753906)"
5,"Academic Programme, specifying the syllabus, Credits, hours of teaching, evaluation and examination ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.83998107910156, 405.7449645996094, 577.0560302734375, 420.8145751953125)"
5,"schemes, minimum number of credits required for successful completion of the programme etc. ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.83998107910156, 424.82208251953125, 577.15576171875, 439.8916931152344)"
5,"prepared in conformity to University Rules, eligibility criteria for admission ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.83998107910156, 443.8992004394531, 423.3134460449219, 458.96881103515625)"
5,(iv) ‘,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.839996337890625, 474.976806640625, 84.76081085205078, 490.0464172363281)"
5,Core Course’,Arial-ItalicMT,11.04,italic,"(0, 0, 0)",#000000,"(85.32383728027344, 475.44049072265625, 150.86831665039062, 490.0464172363281)"
5, means a course that a student admitted to a particular programme must successfully ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(150.8462371826172, 474.976806640625, 577.1665649414062, 490.0464172363281)"
5,complete to receive the degree and which cannot be substituted by any other course ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.85102844238281, 494.0539245605469, 477.7958068847656, 509.12353515625)"
5,(v) ‘,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.85101318359375, 525.1315307617188, 82.37614440917969, 540.201171875)"
5,Elective Course’,Arial-ItalicMT,11.04,italic,"(0, 0, 0)",#000000,"(82.33197021484375, 525.59521484375, 161.91934204101562, 540.201171875)"
5, means an optional course to be selected by a student out of such courses offered in ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(161.8972625732422, 525.1315307617188, 577.2218627929688, 540.201171875)"
5,the same or any other Department/Centre ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.86205291748047, 544.2086181640625, 270.4535827636719, 559.2782592773438)"
5,(vi) ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.862060546875, 575.2861938476562, 82.28783416748047, 590.3558349609375)"
5,‘Open Elective’,Arial-ItalicMT,11.04,italic,"(0, 0, 0)",#000000,"(82.343017578125, 575.7498779296875, 155.81423950195312, 590.3558349609375)"
5," means an elective course which is available for students of all programmes, including ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(155.78109741210938, 575.2861938476562, 577.1666259765625, 590.3558349609375)"
5,students of same department. Students of other Department will opt these courses subject to fulfilling of ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.86204528808594, 594.3633422851562, 577.1111450195312, 609.4329833984375)"
5,eligibility of criteria as laid down by the Department offering the course. ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.86204528808594, 613.4404907226562, 411.8097229003906, 628.5101318359375)"
5,(vii) ‘,Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.862030029296875, 644.51806640625, 87.07914733886719, 659.5877075195312)"
5, Credit,Arial-ItalicMT,11.04,italic,"(0, 0, 0)",#000000,"(87.07914733886719, 644.9817504882812, 118.26714324951172, 659.5877075195312)"
5,’ m eans the value as signed t o a c ourse w hich i ndicates t he l evel of  i nstruction; One-hour ,Arial,11.04,regular,"(0, 0, 0)",#000000,"(118.34442901611328, 644.51806640625, 577.2772216796875, 659.5877075195312)"
5,"lecture per week equals 1 Credit, 2 hours practical class per week equals 1 credit. Credit for a practical ",Arial,11.04,regular,"(0, 0, 0)",#000000,"(63.862091064453125, 663.5951538085938, 577.100341796875, 678.664794921875)"
