page,text,font_name,font_size,style,color_rgb,color_hex,bbox
2,"Department of Financial Studies, University of Delhi ","Calibri,BoldItalic",11.04,"bold, italic","(0, 0, 0)",#000000,"(72.02400207519531, 37.439971923828125, 309.8650207519531, 48.4799690246582)"
2,2 ,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(294.8900146484375, 781.7999267578125, 302.905029296875, 792.8399658203125)"
2,CONTENTS  ,"Times New Roman,Bold",18.0,bold,"(0, 0, 0)",#000000,"(262.489990234375, 102.42195892333984, 370.57000732421875, 122.34796142578125)"
2,Page ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(530.5, 160.4479522705078, 558.0999755859375, 173.73194885253906)"
2,I. ,Times New Roman,15.96,regular,"(0, 0, 0)",#000000,"(68.78399658203125, 183.31961059570312, 82.13399505615234, 200.98733520507812)"
2,About the Department ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(104.77999877929688, 185.03033447265625, 233.47999572753906, 200.57261657714844)"
2,  3 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 185.03033447265625, 554.4100341796875, 200.57261657714844)"
2,II. ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(68.78399658203125, 210.9503173828125, 85.13400268554688, 226.4925994873047)"
2,Introduction to CBCS ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(104.77999877929688, 210.9503173828125, 231.1999969482422, 226.4925994873047)"
2,Scope  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 236.27032470703125, 180.2899932861328, 251.81260681152344)"
2,  4 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 236.27032470703125, 554.4100341796875, 251.81260681152344)"
2,Definitions  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 261.7403564453125, 216.3199920654297, 277.28265380859375)"
2,  4 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 261.7403564453125, 554.4100341796875, 277.28265380859375)"
2,Programme Objectives (POs) ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 287.06036376953125, 309.20001220703125, 302.6026611328125)"
2,  5 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 287.06036376953125, 554.4100341796875, 302.6026611328125)"
2,Programme Specific Outcomes (PSOs) ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 312.5003662109375, 363.2200012207031, 328.04266357421875)"
2,  5 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 312.5003662109375, 554.4100341796875, 328.04266357421875)"
2,III.  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(68.78399658203125, 337.8203430175781, 93.29399871826172, 353.3626403808594)"
2,MBA(FM)Programme Details ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(104.77999877929688, 337.8203430175781, 278.2400207519531, 353.3626403808594)"
2,Programme Structure ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 363.2603454589844, 264.44000244140625, 378.8026428222656)"
2,  6 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 363.2603454589844, 554.4100341796875, 378.8026428222656)"
2,Eligibility for Admissions ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 388.5803527832031, 290.6000061035156, 404.1226501464844)"
2,11 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 388.5803527832031, 554.4100341796875, 404.1226501464844)"
2,Assessment of Students‟ Performance  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 414.04034423828125, 360.46002197265625, 429.5826416015625)"
2,12 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 414.04034423828125, 554.4100341796875, 429.5826416015625)"
2,and Scheme of Examination ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 431.3203430175781, 302.6000061035156, 446.8626403808594)"
2,Pass Percentage & Promotion Criteria: ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 448.84033203125, 361.3000183105469, 464.38262939453125)"
2,13 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 448.84033203125, 554.4100341796875, 464.38262939453125)"
2,Semester to Semester Progression ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 472.9603271484375, 334.4200134277344, 488.50262451171875)"
2,14 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 472.9603271484375, 554.4100341796875, 488.50262451171875)"
2,Conversion of Marks into Grades ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 497.2003479003906, 331.760009765625, 512.7426147460938)"
2,14 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 497.2003479003906, 554.4100341796875, 512.7426147460938)"
2,Grade Points ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 521.3203125, 217.0399932861328, 536.8626098632812)"
2,15 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 521.3203125, 554.4100341796875, 536.8626098632812)"
2,CGPA Calculation  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 545.4403076171875, 252.3199920654297, 560.9826049804688)"
2,15 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 545.4403076171875, 554.4100341796875, 560.9826049804688)"
2,Division of Degree into Classes  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 569.59033203125, 324.32000732421875, 585.1326293945312)"
2,15 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 569.59033203125, 554.4100341796875, 585.1326293945312)"
2,Attendance Requirement  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 593.7103271484375, 288.32000732421875, 609.2526245117188)"
2,15 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 593.7103271484375, 554.4100341796875, 609.2526245117188)"
2,Span Period  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 617.9503173828125, 216.3199920654297, 633.4926147460938)"
2,15 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 617.9503173828125, 554.4100341796875, 633.4926147460938)"
2,Guidelines for the  Award of Internal Assessment Marks  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 642.0703125, 468.3699951171875, 657.6126098632812)"
2,16 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 642.0703125, 554.4100341796875, 657.6126098632812)"
2,MBA(FM)Programme (Semester Wise) ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(140.77999877929688, 666.1903076171875, 367.5400085449219, 681.7326049804688)"
2,16 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(536.8599853515625, 666.1903076171875, 554.4100341796875, 681.7326049804688)"
2,IV. ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(68.78399658203125, 702.1903076171875, 90.53400421142578, 717.7326049804688)"
2,Course Wise Content Details for MBA(FM)Programme  ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(104.77999877929688, 702.1903076171875, 432.3399963378906, 717.7326049804688)"
2,18 - 122 ,Times New Roman,14.04,regular,"(0, 0, 0)",#000000,"(500.8599853515625, 702.1903076171875, 551.0499877929688, 717.7326049804688)"
3,"Department of Financial Studies, University of Delhi ","Calibri,BoldItalic",11.04,"bold, italic","(0, 0, 0)",#000000,"(72.02400207519531, 37.439971923828125, 309.8650207519531, 48.4799690246582)"
3,3 ,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(294.8900146484375, 781.7999267578125, 302.905029296875, 792.8399658203125)"
3,I. About the Department ,"Times New Roman,Bold",15.96,bold,"(0, 0, 0)",#000000,"(72.02400207519531, 72.55960845947266, 244.8800048828125, 90.22732543945312)"
3,The Department of Financial Studies (DFS) was established in 1994 to meet the increased ,Times New Roman,12.0,regular,"(29, 29, 29)",#1D1D1D,"(72.02400207519531, 101.28797912597656, 526.2259521484375, 114.57198333740234)"
3,need for finance professionals in the country and abroad.  DFS has been an institution of first ,Times New Roman,12.0,regular,"(29, 29, 29)",#1D1D1D,"(72.02400207519531, 115.08796691894531, 525.9600219726562, 128.37196350097656)"
3,choice for students who aspire to enhance their managerial efficacy in the financial service ,Times New Roman,12.0,regular,"(29, 29, 29)",#1D1D1D,"(72.02400207519531, 128.88795471191406, 526.39599609375, 142.1719512939453)"
3,sector and research in diverse issues in the disciplines of Finance. ,Times New Roman,12.0,regular,"(29, 29, 29)",#1D1D1D,"(72.02400207519531, 142.68800354003906, 389.95001220703125, 155.9720001220703)"
3,"Since its inception, the Department has evolved into an institution known for its quality of ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 170.28797912597656, 526.0560302734375, 183.5719757080078)"
3,"faculty and students. It has carved out a niche for itself, standing out from the crowd. The ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 184.0879669189453, 526.0640258789062, 197.37196350097656)"
3,rigorous selection process on pan India basis ensures that only the best minds qualify ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 197.88795471191406, 526.177978515625, 211.1719512939453)"
3,resulting in a class profile that is at par with leading national and international B-schools. The ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 211.68800354003906, 526.3839721679688, 224.9720001220703)"
3,"faculty, staff, students and alumni work together to create an evolving environment that is ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 225.4879913330078, 526.115966796875, 238.77198791503906)"
3,rooted in market pragmatism. The department currently offers MBA (FM) and Ph.D ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 239.31800842285156, 526.2499389648438, 252.6020050048828)"
3,programme. MBA (FM) provides students with necessary knowledge and skills for coping ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 253.1179962158203, 526.4080200195312, 266.4020080566406)"
3,"with the challenges of corporate world. Our students work with leading corporates, financial ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 266.9179992675781, 526.1400146484375, 280.2019958496094)"
3,"services company, research organizations and think tanks. Many of our alumni have been ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 280.7179870605469, 526.2699584960938, 294.0019836425781)"
3,instrumental in setting up new ventures in financial services sector and are running such start-,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 294.5179748535156, 523.4559936523438, 307.8019714355469)"
3,ups successfully.   ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 308.3180236816406, 162.3800048828125, 321.6020202636719)"
3,The Ph.D programme of the department is highly rigorous involving foundation courses and ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 349.7179870605469, 526.1599731445312, 363.0019836425781)"
3,thesis writing under able supervision of the faculty who specialize in various areas of finance. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 363.51800537109375, 526.4199829101562, 376.802001953125)"
3,"Our doctoral students are working with leading universities, business schools, other academic ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 377.3179931640625, 526.0680541992188, 390.60198974609375)"
3,research institutions as well as hold office of responsibility with the government/public and ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 391.1180114746094, 526.3839721679688, 404.4020080566406)"
3,private sector organizations. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 404.93798828125, 210.64999389648438, 418.22198486328125)"
3,The course content for MBA (Financial Management) programme has been developed after ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 446.3379821777344, 526.39599609375, 459.6219787597656)"
3,"taking into account feedback of various stakeholders such as students, alumni and experts ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 460.13800048828125, 526.1280517578125, 473.4219970703125)"
3,from industry and academia. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 473.93798828125, 212.3300018310547, 487.22198486328125)"
4,"Department of Financial Studies, University of Delhi ","Calibri,BoldItalic",11.04,"bold, italic","(0, 0, 0)",#000000,"(72.02400207519531, 37.439971923828125, 309.8650207519531, 48.4799690246582)"
4,4 ,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(294.8900146484375, 781.7999267578125, 302.905029296875, 792.8399658203125)"
4,II. Introduction to CBCS (Choice Based Credit System) ,"Times New Roman,Bold",15.96,bold,"(0, 0, 0)",#000000,"(72.02400207519531, 72.55960845947266, 455.6199951171875, 90.22732543945312)"
4,Scope:  ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02400207519531, 101.52796936035156, 111.9800033569336, 114.81197357177734)"
4,The CBCS provides an opportunity for the students to choose courses from the prescribed ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 125.16798400878906, 526.115966796875, 138.4519805908203)"
4,"courses comprising core, elective/minor or skill-based courses. The courses can be evaluated ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 138.9679718017578, 526.27001953125, 152.25196838378906)"
4,"following the grading system, which is considered to be better than the conventional marks ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 152.76795959472656, 526.112060546875, 166.0519561767578)"
4,system. Grading system provides uniformity in the evaluation and computation of the ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 166.56800842285156, 526.112060546875, 179.8520050048828)"
4,Cumulative Grade Point Average (CGPA) based on student‟s performance in examinations ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 180.3679962158203, 526.4199829101562, 193.65199279785156)"
4,which enables the student to move across institutions of higher learning. The uniformity in ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 194.16798400878906, 526.3300170898438, 207.4519805908203)"
4,evaluation system also enable the potential employers in assessing the performance of the ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 207.9679718017578, 526.1781005859375, 221.25196838378906)"
4,candidates. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 221.76795959472656, 128.66000366210938, 235.0519561767578)"
4,Definitions,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02400207519531, 265.3580017089844, 128.13600158691406, 278.6419982910156)"
4,: ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(128.17999267578125, 265.3580017089844, 134.4199981689453, 278.6419982910156)"
4,(i) „Academic Programme‟ means an entire course of study comprising its programme ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 289.2380065917969, 526.1779174804688, 302.5220031738281)"
4,"structure, course details, evaluation schemes etc. designed to be taught and evaluated in a ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 303.0379943847656, 526.1480102539062, 316.3219909667969)"
4,teaching Department/Centre or jointly under more than one such Department/ Centre ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 316.8379821777344, 483.1000061035156, 330.1219787597656)"
4,(ii) „Course‟ means a segment of a subject that is part of an Academic Programme ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 338.6780090332031, 469.6600036621094, 351.9620056152344)"
4,"(iii) „Programme Structure‟ means a list of courses (Core, Elective, Open Elective) that ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 360.39801025390625, 526.1159057617188, 373.6820068359375)"
4,"makes up an Academic Programme, specifying the syllabus, Credits, hours of teaching, ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 374.197998046875, 526.0320434570312, 387.48199462890625)"
4,"evaluation and examination schemes, minimum number of credits required for successful ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 387.99798583984375, 526.2020263671875, 401.281982421875)"
4,"completion of the programme etc. prepared in conformity to University Rules, eligibility ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 401.7980041503906, 526.0680541992188, 415.0820007324219)"
4,criteria for admission ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 415.6180114746094, 177.6199951171875, 428.9020080566406)"
4,(iv) „Core Course‟ means a course that a student admitted to a particular programme must ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 437.4580078125, 526.1360473632812, 450.74200439453125)"
4,successfully complete to receive the degree and which cannot be substituted by any other ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 451.25799560546875, 526.0919799804688, 464.5419921875)"
4,course ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 465.0579833984375, 106.33999633789062, 478.34197998046875)"
4,(v) „Elective Course‟ means an optional course to be selected by a student out of such courses ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 486.89801025390625, 526.3960571289062, 500.1820068359375)"
4,offered in the same or any other Department/Centre ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 500.697998046875, 323.3299865722656, 513.9819946289062)"
4,(vi) „Open Elective‟ means an elective course which is available for students of all ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 522.41796875, 526.1419677734375, 535.7019653320312)"
4,"programmes, including students of same department. Students of other Department will opt ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 536.2179565429688, 526.080078125, 549.501953125)"
4,these courses subject to fulfilling of eligibility of criteria as laid down by the Department ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 550.0179443359375, 526.052001953125, 563.3019409179688)"
4,offering the course. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 563.8179931640625, 168.6199951171875, 577.1019897460938)"
4,(vii) „Credit‟ means the value assigned to a course which indicates the level of instruction; ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 585.68798828125, 526.0079345703125, 598.9719848632812)"
4,"One-hour lecture per week equals 1 Credit, 2 hours practical class per week equals 1 credit. ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 599.4879760742188, 526.3179931640625, 612.77197265625)"
4,Credit for a practical could be proposed as part of a course or as a separate practical course  ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 613.2879638671875, 514.2999877929688, 626.5719604492188)"
4,(viii) „SGPA‟ means Semester Grade Point Average calculated for individual semester. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 635.1279296875, 494.0199890136719, 648.4119262695312)"
4,(ix) „CGPA‟ is Cumulative Grade Points Average calculated for all courses completed by the ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 656.8479614257812, 526.2340698242188, 670.1319580078125)"
4,students at any point of time. CGPA is calculated each year for both the semesters clubbed ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 670.64794921875, 526.2020263671875, 683.9319458007812)"
4,together. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 684.447998046875, 117.37999725341797, 697.7319946289062)"
4,(x) „Grand CGPA‟ is calculated in the last year of the course by clubbing together of CGPA ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 706.2879638671875, 525.9960327148438, 719.5719604492188)"
4,"of two years, i.e., four semesters. Grand CGPA is being given in Transcript form. To benefit ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 720.0879516601562, 526.1659545898438, 733.3719482421875)"
4,the student a formula for conversation of Grand CGPA into %age marks is given in the ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 733.8839721679688, 525.9840087890625, 747.16796875)"
4,Transcript. ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 747.7079467773438, 127.33999633789062, 760.991943359375)"
5,"Department of Financial Studies, University of Delhi ","Calibri,BoldItalic",11.04,"bold, italic","(0, 0, 0)",#000000,"(72.02400207519531, 37.439971923828125, 309.8650207519531, 48.4799690246582)"
5,5 ,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(294.8900146484375, 781.7999267578125, 302.905029296875, 792.8399658203125)"
5,III. MBA(FM),"Times New Roman,Bold",15.96,bold,"(0, 0, 0)",#000000,"(72.02400207519531, 72.55960845947266, 171.5054473876953, 90.22732543945312)"
5,Programme Details: ,"Times New Roman,Bold",15.96,bold,"(0, 0, 0)",#000000,"(175.4600067138672, 72.55960845947266, 317.8399963378906, 90.22732543945312)"
5,Programme Objectives (POs): ,"Times New Roman,Bold",14.04,bold,"(0, 0, 0)",#000000,"(72.02400207519531, 101.51031494140625, 256.0400085449219, 117.05259704589844)"
5,The programme aims at developing finance professionals who would hold leading positions ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 127.80799865722656, 526.4199829101562, 141.0919952392578)"
5,"in financial services industry, finance departments of leading companies, research ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 141.6079864501953, 526.3839721679688, 154.89198303222656)"
5,"organizations, think tanks as well as international financial institutions. The primary objective ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 155.40797424316406, 526.3419799804688, 168.6919708251953)"
5,of the programme is to equip the students with requisite knowledge and skills in financial ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 169.2079620361328, 526.1599731445312, 182.49195861816406)"
5,"planning, strategic decision making, business innovation and entreprenuership. More ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 183.0080108642578, 526.39599609375, 196.29200744628906)"
5,"specifically, the course aims at: ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 196.80799865722656, 226.00999450683594, 210.0919952392578)"
5,,Wingdings,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 224.31198120117188, 81.552001953125, 237.5599822998047)"
5,acquainting students with the basic analytical tools and techniques of financial decision ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 224.40797424316406, 526.3059692382812, 237.6919708251953)"
5,making; ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 238.2079620361328, 132.3800048828125, 251.49195861816406)"
5,,Wingdings,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 265.7419738769531, 81.552001953125, 278.9899597167969)"
5,providing an insight into the nature of accounting information and the techniques to use ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 265.8379821777344, 526.1279907226562, 279.1219787597656)"
5,such information for financial planning and valuation; ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 279.6379699707031, 353.1099853515625, 292.9219665527344)"
5,,Wingdings,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 316.0220031738281, 81.552001953125, 329.2699890136719)"
5,familiarising students with the financial systems and regulatory architecture impinging ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 316.1180114746094, 526.35400390625, 329.4020080566406)"
5,upon the financial decision making; ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 329.9179992675781, 265.010009765625, 343.2019958496094)"
5,,Wingdings,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 366.1819763183594, 81.552001953125, 379.4299621582031)"
5,"developing a basic understanding of issues involved in equity research, financial ",Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 366.2779846191406, 526.0919799804688, 379.5619812011719)"
5,econometrics and risk management; ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 380.0780029296875, 265.9700012207031, 393.36199951171875)"
5,,Wingdings,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 416.48199462890625, 81.552001953125, 429.72998046875)"
5,developing an understanding of the conceptual framework for security analysis and ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 416.5780029296875, 526.10400390625, 429.86199951171875)"
5,portfolio management along with their application to areas like wealth management and ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 430.37799072265625, 526.0279541015625, 443.6619873046875)"
5,risk analysis; ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 444.1780090332031, 156.02000427246094, 457.4620056152344)"
5,,Wingdings,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 479.72198486328125, 81.552001953125, 492.969970703125)"
5,familiarising students with the issues involved in managing global financial services ,Times New Roman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400207519531, 479.8179931640625, 526.1040649414062, 493.10198974609375)"
