page,text,font_name,font_size,style,color_rgb,color_hex,bbox
2,5-10 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(495.73199462890625, 284.3671569824219, 520.6920166015625, 296.3671569824219)"
2,1.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(180.47999572753906, 308.3671569824219, 189.47999572753906, 320.3671569824219)"
2,Semester I ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(198.48001098632812, 308.3671569824219, 252.48001098632812, 320.3671569824219)"
2,6 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(511.6919860839844, 308.2471618652344, 520.6920166015625, 320.2471618652344)"
2,2.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(180.47999572753906, 332.2471618652344, 189.47999572753906, 344.2471618652344)"
2,Semester II ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(198.48001098632812, 332.2471618652344, 256.44000244140625, 344.2471618652344)"
2,7 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(511.6919860839844, 332.1271667480469, 520.6920166015625, 344.1271667480469)"
2,3.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(180.47999572753906, 356.1271667480469, 189.47999572753906, 368.1271667480469)"
2,Semester III ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(198.48001098632812, 356.1271667480469, 260.4000244140625, 368.1271667480469)"
2,7-8 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(501.73199462890625, 356.0071716308594, 520.6920166015625, 368.0071716308594)"
2,4.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(180.47999572753906, 379.8871765136719, 189.47999572753906, 391.8871765136719)"
2,Semester IV ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(198.48001098632812, 379.8871765136719, 261.1199951171875, 391.8871765136719)"
2,9-10 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(495.73199462890625, 379.76715087890625, 520.6920166015625, 391.76715087890625)"
2,8. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(113.63999938964844, 403.6471862792969, 125.63999938964844, 415.6471862792969)"
2,Eligibility of Admissions ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 403.76715087890625, 286.79998779296875, 415.76715087890625)"
2,10 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(505.6919860839844, 403.6471862792969, 520.6920166015625, 415.6471862792969)"
2,9. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(113.63999938964844, 427.5271911621094, 125.63999938964844, 439.5271911621094)"
2,Assessment of Student’s performance and ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 427.6471862792969, 367.3717956542969, 439.6471862792969)"
2,scheme of examination ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 443.4871520996094, 276.8399963378906, 455.4871520996094)"
2,10-11 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(489.73199462890625, 427.5271911621094, 520.6920166015625, 439.5271911621094)"
2,10. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(113.63999938964844, 459.3271789550781, 131.63999938964844, 471.3271789550781)"
2,Pass percentage and promotion criteria ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 459.4471740722656, 352.2120056152344, 471.4471740722656)"
2,11-12 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(489.73199462890625, 459.3271789550781, 520.6920166015625, 471.3271789550781)"
2,11. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(113.63999938964844, 483.3271789550781, 131.63999938964844, 495.3271789550781)"
2,Course Content ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 483.3271789550781, 240.48001098632812, 495.3271789550781)"
2,13-57 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(489.73199462890625, 483.2071533203125, 520.6920166015625, 495.2071533203125)"
2,1. Semester I ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 507.2071228027344, 228.48001098632812, 519.2071533203125)"
2,13-17 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(489.73199462890625, 507.0871887207031, 520.6920166015625, 519.0872192382812)"
2,2. Semester II ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 530.9672241210938, 232.44000244140625, 542.9672241210938)"
2,18-27 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(489.73199462890625, 530.84716796875, 520.6920166015625, 542.84716796875)"
2,3. Semester III ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 554.84716796875, 236.51998901367188, 566.84716796875)"
2,28-42 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(489.73199462890625, 554.7271728515625, 520.6920166015625, 566.7271728515625)"
2,4. Semester IV ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(162.47999572753906, 578.7271728515625, 237.1199951171875, 590.7271728515625)"
2,43-57 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(489.73199462890625, 578.607177734375, 520.6920166015625, 590.607177734375)"
3,~ 2 ~ ,Cambria,14.04,regular,"(0, 0, 0)",#000000,"(280.68768310546875, 778.909423828125, 317.6128845214844, 792.949462890625)"
3,I. About the Department:  ,"TimesNewRoman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.0, 151.6981658935547, 208.67999267578125, 163.6981658935547)"
3,A,"TimesNewRoman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(265.08001708984375, 193.4581756591797, 273.7440185546875, 205.4581756591797)"
3,FFILIATION,"TimesNewRoman,Bold",9.48,bold,"(0, 0, 0)",#000000,"(273.72552490234375, 195.3635711669922, 330.15399169921875, 204.84356689453125)"
3,"The proposed programme shall be governed by the Department of Psychology, Faculty of ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 234.8071746826172, 526.3292846679688, 246.8071746826172)"
3,"Arts, University of Delhi—110007.  ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 250.76719665527344, 249.0, 262.7671813964844)"
3,Department of Psychology ,"TimesNewRoman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(229.9199981689453, 282.7381286621094, 368.2919921875, 294.7381286621094)"
3,Psychology at the Master’s level was introduced in Delhi University in 1957 under the ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 314.2471618652344, 526.3588256835938, 326.2471618652344)"
3,Department of Philosophy and Psychology. The Department of Psychology as an independent ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 330.087158203125, 526.3529663085938, 342.087158203125)"
3,department was established in 1964 under the headship of Late Prof. H.C. Ganguli. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 345.9271545410156, 474.25201416015625, 357.9271545410156)"
3,"The Department has two units, one at the North Campus and the other at the South ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 377.6072082519531, 526.3348388671875, 389.6072082519531)"
3,Campus established in 1981. At the North Campus the courses offered are M.A. Psychology ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 393.5671691894531, 526.3284301757812, 405.5671691894531)"
3,and Ph.D while at South Campus the course offered is M.A. in Applied Psychology. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 409.40716552734375, 479.2920227050781, 421.40716552734375)"
3,"In recognition of its achievements in teaching and research, the University Grants ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 441.087158203125, 526.29833984375, 453.087158203125)"
3,Commission (UGC) identified this Department as Department of Special Assistance (DSA) ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 457.04718017578125, 526.280517578125, 469.04718017578125)"
3,in 1989. The two thrust areas identified are Cognitive Psychology and Applied Social ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 472.8871765136719, 526.3286743164062, 484.8871765136719)"
3,Psychology. Two phases of the DSA Programme (10 Years) have been completed. Recently ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 488.7271728515625, 526.33447265625, 500.7271728515625)"
3,in 2015 UGC has recommended the Department for SAP (Special Assistance Programme). ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 504.5671691894531, 526.3292846679688, 516.5671997070312)"
3,Department of Psychology was awarded “Second” position in the event “Awards for good ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 520.5272216796875, 526.3292846679688, 532.5272216796875)"
3,"practice” during the Antardhwani-2013 organized by the University of Delhi, Delhi. ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 536.3671875, 478.9320068359375, 548.3671875)"
3,The Department has a total strength of 13 teaching faculty out of which currently there are 3 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 568.0472412109375, 526.329345703125, 580.0472412109375)"
3,"Professors, 3 Associate Professors and 4 Assistant Professors. This includes 1 Professor and ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 584.0072021484375, 526.3292236328125, 596.0072021484375)"
3,1Associate Professor in the Applied Psychology Unit at the South Delhi Campus. The ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 599.84716796875, 526.3358154296875, 611.84716796875)"
3,teaching and research programme is supported by the technical staff at different levels. Apart ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 615.6871948242188, 526.341064453125, 627.6871948242188)"
3,"from the Student Laboratory, meant for the practicum work for the students at the Master’s ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 631.5272216796875, 526.3530883789062, 643.5272216796875)"
3,"level, we have a few research labs, equipped with necessary amenities. The Seminar Room is ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 647.4871826171875, 526.2896118164062, 659.4871826171875)"
3,equipped with the State-of-the-Art facilities. Presently the best and latest technology gadgets ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 663.3272094726562, 526.337890625, 675.3272094726562)"
3,have been procured and set up to enhance the teaching and research activities. One of the ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 679.167236328125, 526.3529663085938, 691.167236328125)"
3,strength of the teaching programme is to establish interface with Industries and Organizations ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 695.0072021484375, 526.327880859375, 707.0072021484375)"
3,"working in varied domains as hospitals, NGOs, Corporate Sectors etc. The M.A. Psychology ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 710.9671630859375, 526.3292236328125, 722.9671630859375)"
3,"and Applied Psychology Courses include the latest trends in Psychology, with emphasis on ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 726.8071899414062, 526.3322143554688, 738.8071899414062)"
3,practical training and field work.  The courses lay special emphasis on the acquisition of ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 742.647216796875, 526.3614501953125, 754.647216796875)"
4,~ 3 ~ ,Cambria,14.04,regular,"(0, 0, 0)",#000000,"(280.68768310546875, 778.909423828125, 317.6128845214844, 792.949462890625)"
4,knowledge and skills through theoretical understanding and its practical implications. The ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 73.7671890258789, 526.3292846679688, 85.7671890258789)"
4,Department has already initiated the process of revising all the courses at the undergraduate ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 89.60721588134766, 526.3342895507812, 101.60721588134766)"
4,"and postgraduate level. In addition to lecturing as the primary mode of instruction, teaching is ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 105.44718170166016, 526.2923583984375, 117.44718170166016)"
4,"also interactive with due emphasis on seminar, presentations and discussions and also ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 121.4072036743164, 526.3292236328125, 133.40721130371094)"
4,experiential exercises and peer mentoring. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 137.24717712402344, 277.91998291015625, 149.24717712402344)"
4,"The Departmental teaching, research and field training are centred around contemporary ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 168.9271697998047, 526.3285522460938, 180.9271697998047)"
4,"issues        as stress and health, ageing, drug abuse, community mental health, disability, ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 184.88719177246094, 526.3280639648438, 196.88719177246094)"
4,"neuropsychological assessment and rehabilitation, etc. A large number of our Master’s and ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 200.72715759277344, 526.3328247070312, 212.72715759277344)"
4,Ph.D ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 216.5671844482422, 99.33599853515625, 228.5671844482422)"
4,students ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(111.7208023071289, 216.5671844482422, 154.05679321289062, 228.5671844482422)"
4,after ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(166.44190979003906, 216.5671844482422, 191.3421173095703, 228.5671844482422)"
4,completing ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(203.64268493652344, 216.5671844482422, 260.5238037109375, 228.5671844482422)"
4,their ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(272.8841247558594, 216.5671844482422, 297.880126953125, 228.5671844482422)"
4,degrees ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(310.20489501953125, 216.5671844482422, 349.6735534667969, 228.5671844482422)"
4,are ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(362.04595947265625, 216.5671844482422, 379.686279296875, 228.5671844482422)"
4,employed ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(392.0466003417969, 216.5671844482422, 442.4953308105469, 228.5671844482422)"
4,by ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(454.807861328125, 216.5671844482422, 469.6881103515625, 228.5671844482422)"
4,different ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(482.0484313964844, 216.5671844482422, 526.3644409179688, 228.5671844482422)"
4,organizations/hospitals ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 232.40721130371094, 185.64224243164062, 244.40721130371094)"
4,dealing ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(239.52340698242188, 232.40721130371094, 277.92401123046875, 244.40721130371094)"
4,with ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(331.8052978515625, 232.40721130371094, 356.14129638671875, 244.40721130371094)"
4,these ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(410.0469055175781, 232.40721130371094, 437.7674255371094, 244.40721130371094)"
4,issues. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(491.6485900878906, 232.40721130371094, 526.33203125, 244.40721130371094)"
4,"From time to time, the Department organizes Conferences, Seminars, Refresher Course, ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 264.2071838378906, 526.3292236328125, 276.2071838378906)"
4,"Workshops, etc. for the benefit of faculty and students. It has hosted the Indian Science ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 280.0472106933594, 526.3251953125, 292.0472106933594)"
4,Congress Sessions thrice as well as an International Conference and various National Level ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 295.8871765136719, 526.3292846679688, 307.8871765136719)"
4,"Conferences. The Department has organized conferences on Cognitive Psychology, Quality ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 311.8471374511719, 526.3292846679688, 323.8471374511719)"
4,"of Life, Human Resource Development. Culture and Psychology, Health Psychology, Affect, ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 327.6871643066406, 526.3262939453125, 339.6871643066406)"
4,"Identity and Discourse, Puzzles of Perception and on Indian Psychology. In addition, many ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 343.5271911621094, 526.3292236328125, 355.5271911621094)"
4,research projects have also been undertaken. The department has signed a MOU with San ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 359.3671875, 526.3289184570312, 371.3671875)"
4,Diego State University which involves collaboration in  teaching and research. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 375.3271789550781, 452.6520080566406, 387.3271789550781)"
4,The Department of Psychology has been granted the Special Assistance Program (SAP) by ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 391.1671447753906, 526.3292236328125, 403.1671447753906)"
4,the University Grants Commission in 2016. The thrust areas of SAP project are:  Institution ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 407.0071716308594, 526.3292236328125, 419.0071716308594)"
4,"Building, working with vulnerabilities, and Health and Well-being. The SAP project is in its ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 422.8471374511719, 526.335205078125, 434.8471374511719)"
4,"first phase of implementation, under which various programs are being carried out by the ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 438.6871643066406, 526.3292846679688, 450.6871643066406)"
4,"faculty members like undertaking research around the thrust areas, organizing conferences ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 454.6471862792969, 526.329345703125, 466.6471862792969)"
4,and seminars and teaching-community interface activities. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 470.4871520996094, 354.97198486328125, 482.4871520996094)"
4,PREAMBLE ,"TimesNewRoman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(263.6399841308594, 502.4581298828125, 334.6920166015625, 514.4581298828125)"
4,Keeping pace with the disciplinary advances the program would address learning about ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 533.9672241210938, 526.3527221679688, 545.9672241210938)"
4,psychological functioning at individual and social levels in an inclusive manner. It would ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 549.8071899414062, 526.3291625976562, 561.8071899414062)"
4,"facilitate acquiring specialized knowledge, inculcating relevant attitude, values and a sense of ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 565.647216796875, 526.3283081054688, 577.647216796875)"
4,empowerment. It recognizes multiplicity in ways and means of knowledge-creation and ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 581.607177734375, 526.3809814453125, 593.607177734375)"
4,"applications. To this end the students will be familiarized with plurality in perspectives, ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 597.4472045898438, 526.33251953125, 609.4472045898438)"
4,pedagogy and their implications. The course would allow students to nurture their academic ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 613.2872314453125, 526.3292846679688, 625.2872314453125)"
4,"interests in specialized domains of psychology, along with quest for personal growth and ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 629.127197265625, 526.333984375, 641.127197265625)"
4,citizenship.The Department holds the provision for inclusion of new courses and ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 645.0872192382812, 526.3331298828125, 657.0872192382812)"
4,modification of presented ones during a given academic year. In preparation of the courses ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 660.9271850585938, 526.329345703125, 672.9271850585938)"
4,the element of interdisciplinarity is kept in view and embedded in the courses. Reading ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 676.7672119140625, 526.3291625976562, 688.7672119140625)"
4,material will be made available by concerned faculty.    ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 692.607177734375, 341.2919921875, 704.607177734375)"
5,~ 4 ~ ,Cambria,14.04,regular,"(0, 0, 0)",#000000,"(280.68768310546875, 778.909423828125, 317.6128845214844, 792.949462890625)"
5,VISION ,"TimesNewRoman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(276.239990234375, 74.05815124511719, 321.97198486328125, 86.05815124511719)"
5,1. To create self-awareness among students to discover one’s true calling in life for the ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 105.44718170166016, 526.3274536132812, 117.44718170166016)"
5,evolution of higher human consciousness.  ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 121.4072036743164, 279.7200012207031, 133.40721130371094)"
5,"2. To create a healthy interface between society, culture and higher education in the context ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 137.24717712402344, 526.329345703125, 149.24717712402344)"
5,"of psychology teaching, learning and research.  ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 153.08714294433594, 301.572021484375, 165.08714294433594)"
5,"3. To bring in, integrate, and strengthen the cultural rootedness and appropriateness of ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 168.9271697998047, 526.3292846679688, 180.9271697998047)"
5,psychological knowledge and practice with a global outlook.  ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 184.88719177246094, 369.97198486328125, 196.88719177246094)"
5,"4. To help develop professional skills that empowers the students to gain employment, as ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 200.72715759277344, 526.3679809570312, 212.72715759277344)"
5,"well as contribute towards the well-being of other individuals and small groups, and promote ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 216.5671844482422, 526.36083984375, 228.5671844482422)"
5,harmony in the society. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 232.40721130371094, 187.6800079345703, 244.40721130371094)"
5," 5. To foster and nurture the strengths of Indian society such as diversity, secularism, and ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 248.36717224121094, 526.3291015625, 260.3671569824219)"
5,accessibility to all thereby ensuring the potential for growth for individuals and the social ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 264.2071838378906, 526.3250732421875, 276.2071838378906)"
5,system.  ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.0, 280.0472106933594, 114.36000061035156, 292.0472106933594)"
5,MISSION ,"TimesNewRoman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(271.67999267578125, 312.1380920410156, 326.6520080566406, 324.1380920410156)"
