page,text,font_name,font_size,style,color_rgb,color_hex,bbox
2,            6 ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(468.092041015625, 578.4580078125, 513.1160278320312, 591.7420043945312)"
2,V.,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(90.02399444580078, 606.0880126953125, 101.66399383544922, 619.3720092773438)"
2,Detailed Syllabi of MOR Programme                                                              9 ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(126.0199966430664, 606.0879516601562, 511.79595947265625, 619.3720092773438)"
2,Standing Committee on Academic Matters dated 17.08.2018 ,Arial,14.0,regular,"(0, 0, 0)",#000000,"(102.0570068359375, 2.1700124740600586, 481.0369567871094, 20.804012298583984)"
2,                                                                                Annexure No.-41,Arial,14.0,regular,"(0, 0, 0)",#000000,"(105.94900512695312, 18.970012664794922, 522.952880859375, 37.60401153564453)"
3,1 ,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(294.8900146484375, 781.7999267578125, 302.9271240234375, 792.8399658203125)"
3,I.,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02401733398438, 72.36793518066406, 79.70401763916016, 85.65193939208984)"
3,About the Department ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(90.02401733398438, 72.36793518066406, 209.08799743652344, 85.65193939208984)"
3,Operational Research (OR) as a subject was introduced in the University of Delhi in 1963 ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 96.13993835449219, 526.4041748046875, 112.3039321899414)"
3,"with the introduction of a two year post graduate programme. A decade later in 1973, the ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 109.93992614746094, 526.0079345703125, 126.10391998291016)"
3,Department of Operational Research was independently set up under the Faculty of ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 123.73991394042969, 526.1040649414062, 139.90391540527344)"
3,Mathematical Sciences. It is the first department to start a post graduate programme in ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 137.53990173339844, 526.3799438476562, 153.7039031982422)"
3,Operational Research in India. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 151.3398895263672, 221.56805419921875, 167.50389099121094)"
3,"The Department of Operational Research, since its very inception, has been vigorously ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 177.13987731933594, 526.0560913085938, 193.3038787841797)"
3,engaged in research and the Master of Operational Research (MOR) programme at the ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 190.9398651123047, 526.3680419921875, 207.10386657714844)"
3,Department provides unparalleled depth and experience for students in the subject area of ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 204.73985290527344, 526.3319702148438, 220.9038543701172)"
3,Operational Research,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 218.5398406982422, 178.45204162597656, 234.70384216308594)"
3,.,TimesNewRoman,12.0,regular,"(255, 0, 0)",#FF0000,"(178.49002075195312, 218.5398406982422, 181.49002075195312, 234.70384216308594)"
3, The programme prepares students from different backgrounds for ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(181.49000549316406, 218.5399627685547, 526.2019653320312, 234.70396423339844)"
3,"rewarding careers as OR Analysts, Data Scientists and Consultants. The two-year programme ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 232.33995056152344, 526.3800659179688, 248.5039520263672)"
3,"offers a unique blend of technical courses, practical consulting skills and real world problem ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 246.1699676513672, 526.2120361328125, 262.3340148925781)"
3,solving experience designed to position students for success in today’s competitive business ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 259.9700012207031, 526.092041015625, 276.1340026855469)"
3,world. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 273.7699890136719, 105.9840087890625, 289.9339904785156)"
3,"In 1994, the Department also introduced the Post Graduate Programme at South Campus, ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02400207519531, 299.5699768066406, 526.4199829101562, 315.7339782714844)"
3,University of Delhi. The Department also offers M.Phil. and Ph.D. programmes in ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02398681640625, 313.3699645996094, 526.3079833984375, 329.5339660644531)"
3,Operational Research.  ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02399444580078, 327.1699523925781, 184.72804260253906, 343.3339538574219)"
3,The cornerstone of the programme is the Industrial Project where every student is matched ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 352.9699401855469, 526.2839965820312, 369.1339416503906)"
3,with an industry partner to consult on a significant operational issue faced by the company. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 366.7699279785156, 526.4158935546875, 382.9339294433594)"
3,"Working closely with the faculty members and project mentors, each student defines the ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 380.5699157714844, 526.1279907226562, 396.7339172363281)"
3,"problem to be solved, collects relevant information, builds mathematical models and delivers ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 394.3699035644531, 526.092041015625, 410.5339050292969)"
3,decision tools and executive level recommendations to the industry partner. The project ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 408.1698913574219, 526.0680541992188, 424.3338928222656)"
3,outcomes are valued so highly by the industry partners that they hire the students to continue ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 421.9898986816406, 526.02001953125, 438.1539001464844)"
3,their work with them after completing their degree. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 435.7898864746094, 320.9520263671875, 451.9538879394531)"
3,II.,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02401733398438, 463.617919921875, 84.38401794433594, 476.90191650390625)"
3,Introduction to CBCS (Choice Based Credit System),"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(99.02401733398438, 463.617919921875, 368.1960144042969, 476.90191650390625)"
3,Choice Based Credit System: ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02401733398438, 489.41790771484375, 223.968017578125, 502.701904296875)"
3,The CBCS provides an opportunity for the students to choose courses from the prescribed ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 513.18994140625, 526.115966796875, 529.3539428710938)"
3,"courses comprising core, elective/minor or skill-based courses. The courses will be evaluated ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 526.9898681640625, 526.2720336914062, 543.1538696289062)"
3,"following the grading system, which is considered to be better than the conventional marks ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 540.7899169921875, 526.1760864257812, 556.9539184570312)"
3,system. Grading system provides uniformity in the evaluation and computation of the ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 554.58984375, 526.320068359375, 570.7538452148438)"
3,Cumulative Grade Point Average (CGPA) based on student’s performance in examinations ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 568.389892578125, 526.0560913085938, 584.5538940429688)"
3,which enables the student to move across institutions of higher learning. The uniformity in ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 582.1898803710938, 526.1160888671875, 598.3538818359375)"
3,evaluation system also enables the potential employers in assessing the performance of the ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 596.0198974609375, 526.068115234375, 612.1838989257812)"
3,candidates. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 609.8198852539062, 128.66403198242188, 625.98388671875)"
3,Definitions: ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02401733398438, 637.6478271484375, 135.02401733398438, 650.9318237304688)"
3,(i),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02401733398438, 661.4198608398438, 101.35202026367188, 677.5838623046875)"
3,‘Academic Programme’ means an entire course of study comprising its programme ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 661.4198608398438, 526.4000854492188, 677.5838623046875)"
3,"structure, course details, evaluation schemes, etc. designed to be taught and ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 675.2198486328125, 526.1360473632812, 691.3838500976562)"
3,evaluated in a teaching Department/Centre or jointly under more than one such ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 689.0198974609375, 526.112060546875, 705.1838989257812)"
3,Department/Centre. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 702.8198852539062, 219.64401245117188, 718.98388671875)"
3,(ii),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02401733398438, 716.619873046875, 104.68801879882812, 732.7838745117188)"
3,‘Course’ means a segment of a subject that is part of an Academic Programme. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 716.619873046875, 504.7041015625, 732.7838745117188)"
3,(iii),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02401733398438, 730.4158935546875, 108.02401733398438, 746.5798950195312)"
3,"‘Programme Structure’ means a list of courses (Core, Elective, Open Elective) that ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 730.416015625, 526.06396484375, 746.5800170898438)"
3,"makes up an Academic Programme, specifying the syllabus, credits, hours of ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 744.2160034179688, 526.0879516601562, 760.3800048828125)"
3,Standing Committee on Academic Matters dated 17.08.2018 ,Arial,14.0,regular,"(0, 0, 0)",#000000,"(102.4169921875, 2.1700124740600586, 481.3969421386719, 20.804012298583984)"
3,                                                                                Annexure No.-41,Arial,14.0,regular,"(0, 0, 0)",#000000,"(106.30899047851562, 18.970012664794922, 523.3128662109375, 37.60401153564453)"
4,2 ,Calibri,11.04,regular,"(0, 0, 0)",#000000,"(294.8900146484375, 781.7999267578125, 302.9271240234375, 792.8399658203125)"
4,"teaching, evaluation and examination schemes, minimum number of credits ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 70.33995056152344, 526.1240844726562, 86.50394439697266)"
4,"required for successful completion of the programme, etc. prepared in conformity ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 84.13993835449219, 526.3040161132812, 100.3039321899414)"
4,"to University Rules, eligibility criteria for admission. ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 97.93992614746094, 379.3880615234375, 114.10391998291016)"
4,(iv),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400970458984, 111.73991394042969, 107.35201263427734, 127.9039077758789)"
4,‘Core Course’ means a course that a student admitted to a particular programme ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 111.73991394042969, 526.10009765625, 127.9039077758789)"
4,must successfully complete to receive the degree and which cannot be substituted ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 125.53990173339844, 526.3760375976562, 141.7039031982422)"
4,by any other course. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 139.3398895263672, 222.04400634765625, 155.50389099121094)"
4,(v),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400970458984, 153.13987731933594, 104.0160140991211, 169.3038787841797)"
4,‘Elective Course’ means an optional course to be selected by a student out of such ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 153.13987731933594, 526.06396484375, 169.3038787841797)"
4,courses offered in the same or any other Department/Centre. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 166.9398651123047, 415.0280456542969, 183.10386657714844)"
4,(vi),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400970458984, 180.73985290527344, 107.35201263427734, 196.9038543701172)"
4,‘Open Elective’ means an elective course which is available for students of all ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 180.73985290527344, 526.4000854492188, 196.9038543701172)"
4,"programmes, including students of the same department. Students of other ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 194.5398406982422, 526.14794921875, 210.70384216308594)"
4,Department will opt these courses subject to fulfilling of eligibility of criteria as ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 208.33982849121094, 526.0401000976562, 224.5038299560547)"
4,laid down by the Department offering the course. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 222.1398162841797, 361.2680358886719, 238.30381774902344)"
4,(vii),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02400970458984, 235.93980407714844, 110.6880111694336, 252.1038055419922)"
4,‘Credit’ means the value assigned to a course which indicates the level of ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 235.93980407714844, 526.3279418945312, 252.1038055419922)"
4,"instructions, one-hour lecture per week equals 1 credit, 2 hours practical class per ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 249.7698211669922, 526.1239624023438, 265.9338073730469)"
4,week equals 1 credit. Credit for a practical could be proposed as part of a course or ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 263.5697937011719, 526.0880126953125, 279.7337951660156)"
4,as a separate practical course.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001220703125, 277.3697814941406, 263.8400573730469, 293.5337829589844)"
4,(viii),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02401733398438, 291.1697692871094, 114.02401733398438, 307.3337707519531)"
4,‘SGPA’ means Semester Grade Point Average calculated for individual semester.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 291.1697692871094, 513.4400634765625, 307.3337707519531)"
4,(ix),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02401733398438, 304.9697570800781, 107.4480209350586, 321.1337585449219)"
4,‘CGPA’ is Cumulative Grade Points Average calculated for all courses completed ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 304.9697570800781, 526.0880737304688, 321.1337585449219)"
4,by the students at any point of time. CGPA is calculated each year for both the ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 318.7697448730469, 526.1000366210938, 334.9337463378906)"
4,semesters clubbed together.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70001983642578, 332.5697326660156, 254.5280303955078, 348.7337341308594)"
4,(x),TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(90.02403259277344, 346.3697204589844, 104.0880355834961, 362.5337219238281)"
4,‘Grand CGPA’ is calculated in the last year of the course by clubbing together of ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70003509521484, 346.3697204589844, 526.0399780273438, 362.5337219238281)"
4,"CGPA of two years, i.e., four semesters. Grand CGPA is being given to the student ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70003509521484, 360.1697082519531, 526.0880737304688, 376.3337097167969)"
4,in form of a Transcript. For the benefit of the student a formula for the conversion ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70003509521484, 373.9696960449219, 526.0400390625, 390.1336975097656)"
4,of Grand CGPA into percentage marks is also given in the Transcript.,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(121.70003509521484, 387.7696838378906, 456.76397705078125, 403.9339599609375)"
4,III.,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02401733398438, 417.4179992675781, 89.06401824951172, 430.7019958496094)"
4,MOR Programme Details ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(99.02401733398438, 417.4179992675781, 233.92803955078125, 430.7019958496094)"
4,Programme Objectives: ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02401733398438, 443.2179870605469, 197.32803344726562, 456.5019836425781)"
4,"Spanning over a period of two years and spread across four semesters, the programme ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 466.9899597167969, 526.4039916992188, 483.1539611816406)"
4,"emphasizes on core, elective and open elective courses along with the industrial project. The ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 480.7899475097656, 526.3440551757812, 496.9539489746094)"
4,"Semester-I and II course work stresses on the theoretical aspects for a strong base, while the ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 494.5899353027344, 526.0441284179688, 510.7539367675781)"
4,Semester-III and IV course work highlights specialization electives and the Project Work. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 508.3899230957031, 526.4520263671875, 524.553955078125)"
4,Core aim of the programme is to produce good analysts who are well equipped to acquire ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 522.18994140625, 526.1640625, 538.3539428710938)"
4,"significant positions in OR groups of business, government and management consulting ",TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 535.9899291992188, 526.092041015625, 552.1539306640625)"
4,companies. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 549.7899169921875, 129.384033203125, 565.9539184570312)"
4,Programme Specific Outcomes: ,"Times New Roman,Bold",12.0,bold,"(0, 0, 0)",#000000,"(72.02401733398438, 577.617919921875, 237.64797973632812, 590.9019165039062)"
4,The programme is designed to: ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(72.02401733398438, 601.419921875, 224.3280029296875, 617.5839233398438)"
4,,Symbol,12.0,regular,"(0, 0, 0)",#000000,"(90.02401733398438, 628.5999145507812, 95.54401397705078, 643.2518920898438)"
4,Apply the analytical and practical skills learned in the course work. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(108.0199966430664, 628.1799926757812, 434.6119689941406, 644.343994140625)"
4,,Symbol,12.0,regular,"(0, 0, 0)",#000000,"(90.02399444580078, 643.239990234375, 95.54399108886719, 657.8919677734375)"
4,Inculcate and develop logical reasoning and aptitude to make the students well ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(108.0199966430664, 642.8200073242188, 526.1959838867188, 658.9840087890625)"
4,equipped to work on complex issues. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(108.0199966430664, 656.5, 289.0040283203125, 672.6640014648438)"
4,,Symbol,12.0,regular,"(0, 0, 0)",#000000,"(90.02399444580078, 671.6799926757812, 95.54399108886719, 686.3319702148438)"
4,Impart comprehensive knowledge and understanding of advanced theoretical ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(108.0199966430664, 671.260009765625, 526.1119995117188, 687.4240112304688)"
4,fundamentals in Operational Research. ,TimesNewRoman,12.0,regular,"(0, 0, 0)",#000000,"(108.0199966430664, 684.9400024414062, 297.64398193359375, 701.10400390625)"
