page,text,font_name,font_size,style,color_rgb,color_hex,bbox
3,Commission since 2005. It was first granted a Special Assistance Programme by the UGC in ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 293.40802001953125, 549.6876220703125, 306.6920166015625)"
3,"1999. On its completion in 2004, it was elevated to Centre for Advanced Studies status and ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 307.15802001953125, 549.3369140625, 320.4420166015625)"
3,"currently it's in the third stage of this grant. Over the years, the Department has used this ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 321.15802001953125, 549.4447631835938, 334.4420166015625)"
3,"opportunity to do extensive new research, create new syllabi at both undergraduate and ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 334.90802001953125, 549.5538940429688, 348.1920166015625)"
3,"postgraduate levels, build an impressive Departmental library and network with a large number of ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 348.6780090332031, 549.372802734375, 361.9620056152344)"
3,national and international scholars through conferences and workshops. ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 362.4280090332031, 418.92999267578125, 375.7120056152344)"
3,The Department provides a platform for a wide array of research endeavours ranging from ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 389.9280090332031, 549.6058349609375, 403.2120056152344)"
3,"national and international projects, international collaborations, University’s CAS-SAP ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 403.9280090332031, 549.9539794921875, 417.2120056152344)"
3,"Programme, Conferences, Seminars and Workshops both at the national and international level to ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 417.6780090332031, 549.4569702148438, 430.9620056152344)"
3,Research Networks/groups. The Department is undertaking extensive research in varied thrust ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 431.4580078125, 549.4817504882812, 444.74200439453125)"
3,"areas including Globalization, Justice and Democracy; Democracy, Norms and Institutions; Social ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 445.2080078125, 549.3848266601562, 458.49200439453125)"
3,"Inclusion/Exclusion, Representation and Discriminatory Practices; Nyaya-Global Justice and ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 458.9580078125, 549.8740234375, 472.24200439453125)"
3,Global Poverty; Cultures of Governance and Conflict Resolution; Federalism: Institutions and ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 472.9580078125, 549.480712890625, 486.24200439453125)"
3,Processes among others. ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 486.7080078125, 192.8300018310547, 499.99200439453125)"
3,The wide ranging international collaborations of the Department highlight its continuing ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 514.22802734375, 549.5048217773438, 527.5120239257812)"
3,endeavours toward providing opportunities to its students and faculty to engage with fellow ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 527.9779663085938, 549.6456909179688, 541.261962890625)"
3,scholars across the world. Some of the Department's key international collaborations since 2010 ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 541.9779663085938, 549.384765625, 555.261962890625)"
3,include: Exchange by Promoting Quality Education Research and Training in South and South ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 555.7279663085938, 549.5167846679688, 569.011962890625)"
3,"East Asia Program (EXPERTS), U21 Teaching Program, Nyaya-Global Justice Program, ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 569.4779663085938, 549.8577880859375, 582.761962890625)"
3,"Continuity and Change in Federalism, Role of Governance in Resolution of Socio-Economic and ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 583.2579956054688, 549.8980712890625, 596.5419921875)"
3,"Political Conflict in India and Europe and System of Relatedness, Culture and Vulnerability in ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 597.0079956054688, 549.9619750976562, 610.2919921875)"
3,Transition: Dalit Life Worlds in Post-Liberalized India. ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 611.0079956054688, 341.3999938964844, 624.2919921875)"
3,One of the unique features of the Department is its research networks. The Department acts as an ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 638.5079956054688, 549.3009643554688, 651.7919921875)"
3,umbrella for numerous and varied research networks across and through disciplines and sub-,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 652.2579956054688, 546.7159423828125, 665.5419921875)"
3,disciplines. Each group consists of both researchers and faculty members from the Department of ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 666.0279541015625, 549.4178466796875, 679.3119506835938)"
3,Political Science and other constituent colleges of Delhi University. These groups facilitate ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 680.0279541015625, 549.32470703125, 693.3119506835938)"
3,sharing of research findings by organizing conferences and workshops in collaboration with ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 693.782958984375, 549.9019775390625, 707.0669555664062)"
4,"Department of Political Science, University of Delhi ",TimesNewRomanPS-BoldItalicMT,12.0,"bold, italic","(0, 0, 0)",#000000,"(180.8300018310547, 14.308000564575195, 440.9200134277344, 27.591999053955078)"
4,4 | ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(497.20001220703125, 729.282958984375, 511.45001220703125, 742.5669555664062)"
4,P a g e,TimesNewRomanPSMT,12.0,regular,"(127, 127, 127)",#7F7F7F,"(511.4800109863281, 729.282958984375, 543.7840576171875, 742.5669555664062)"
4,different national and international institutions. The ongoing research networks include: ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 72.58802795410156, 549.5289306640625, 85.87203216552734)"
4,"Intellectual History Research Group (IHRG), Comparative Federalists Research Group (CFRG), ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 86.33802795410156, 549.4088134765625, 99.62203216552734)"
4,"Global Justice Research Group (GJRC), Modern South Asian Thinkers, Peace and Security in ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 100.08802795410156, 549.7778930664062, 113.37203216552734)"
4,"International Politics Research Network (PSIP), Feminist Engagements with Law and the State ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 114.10798645019531, 549.4207763671875, 127.3919906616211)"
4,"(FELS), Southeast Asia Research Group (SEARG), Research Network on Modern South Asian ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 127.85798645019531, 549.3370361328125, 141.14198303222656)"
4,"Thinkers (MSAT), Comparative Political Theory Research Group (CPTRG). ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 141.6079864501953, 444.1700134277344, 154.89198303222656)"
4,1.1 About the Programme:  ,TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(72.0250015258789, 169.1079864501953, 215.35000610351562, 182.39198303222656)"
4,The Masters Degree Programme of the Department continues to be among the most sought after ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 196.8880157470703, 549.44580078125, 210.17201232910156)"
4,"and one of the most prestigious programmes being run in the country. Each year, the Department ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 210.6380157470703, 549.396728515625, 223.92201232910156)"
4,receives a significant number of applications for its Masters programme. It is only after a very ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 224.3880157470703, 549.8759155273438, 237.67201232910156)"
4,rigorous admission regimen that the best out of them are able to secure admission. The acceptance ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 238.1380157470703, 549.3847045898438, 251.42201232910156)"
4,rate of applications into the Department’s MA program stands at 1/17 ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 252.1380157470703, 409.92999267578125, 265.4220275878906)"
4,"The Masters programme aims to impart, through core and elective courses, both foundational as ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 279.65802001953125, 549.858154296875, 292.9420166015625)"
4,well as advanced knowledge to the students in the discipline of Political Science. The coursework ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 293.40802001953125, 549.4207153320312, 306.6920166015625)"
4,"covers the entire spectrum of six sub-disciplines of Political Science including Political Theory, ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 307.15802001953125, 549.6035766601562, 320.4420166015625)"
4,"Indian Political Thought, International Relations, Comparative Politics, Indian Politics and Public ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 321.15802001953125, 549.6257934570312, 334.4420166015625)"
4,Administration. ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 334.90802001953125, 150.8000030517578, 348.1920166015625)"
4,1.2 About the Process of Course Development Involving Diverse Stakeholders ,TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(72.0250015258789, 362.4280090332031, 471.95001220703125, 375.7120056152344)"
4,The Department has followed the duly prescribed process in a systematic manner for preparing the ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 389.9280090332031, 549.4447631835938, 403.2120056152344)"
4,curriculum of the Masters CBCS Program. These included the following steps: ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 403.9280090332031, 453.95001220703125, 417.2120056152344)"
4,(i),TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(72.0250015258789, 431.4580078125, 83.26900482177734, 444.74200439453125)"
4,Revision of courses,TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(88.55000305175781, 431.4580078125, 190.8860321044922, 444.74200439453125)"
4,: The program was discussed at length in Departmental Council (DC) ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(191.0800018310547, 431.4580078125, 549.5796508789062, 444.74200439453125)"
4,meetings starting from the second week of April going through the entire period of the summer ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 445.2080078125, 549.969970703125, 458.49200439453125)"
4,break. The DC agreed to constitute six teams inviting faculty of each of six sub-disciplines in the ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 458.9580078125, 549.8900146484375, 472.24200439453125)"
4,"first instance, deliberated among themselves about the core papers before bringing them to the DC ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 472.9580078125, 549.4088745117188, 486.24200439453125)"
4,for further deliberations. At the same time faculty members consulted each other for drafting a ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 486.7080078125, 549.7138671875, 499.99200439453125)"
4,"group of IDC courses including a paper on Research Methods in Social Sciences. In addition, the ",TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 500.47802734375, 549.3609008789062, 513.7620239257812)"
4,faculty members took the initiative of drafting individual elective papers and open elective papers ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 514.22802734375, 549.4688720703125, 527.5120239257812)"
4,and all the six sub-disciplines. The faculty members held as many as 18 brainstorming sessions to ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 527.9779663085938, 549.4957885742188, 541.261962890625)"
4,discuss the proposed papers in details incorporating various suggestions made by colleagues and ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 541.9779663085938, 549.3368530273438, 555.261962890625)"
4,revising the paper in light of the feedback received as part of such deliberations. ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 555.7279663085938, 459.70001220703125, 569.011962890625)"
4,(ii),TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(72.0250015258789, 583.2579956054688, 86.52100372314453, 596.5419921875)"
4,Syllabus Uploaded on Website for Wider Review,TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(89.55000305175781, 583.2579956054688, 340.3019714355469, 596.5419921875)"
4,: The draft courses by the faculty members ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(340.3999938964844, 583.2579956054688, 549.97998046875, 596.5419921875)"
4,were simultaneously uploaded on the Departmental website to receive feedback from a large body ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 597.0079956054688, 549.396728515625, 610.2919921875)"
4,of stakeholders. ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 611.0079956054688, 151.0500030517578, 624.2919921875)"
4,(iii),TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(72.0250015258789, 638.5079956054688, 89.77300262451172, 651.7919921875)"
4,External Peer Review of Revised Courses,TimesNewRomanPS-BoldMT,12.0,bold,"(0, 0, 0)",#000000,"(94.30000305175781, 638.5079956054688, 313.2559509277344, 651.7919921875)"
4,: The DC also collectively deliberated over the ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(313.3800048828125, 638.5079956054688, 549.6837158203125, 651.7919921875)"
4,peer review process and members of the of the DC collectively deliberated over the peer review ,TimesNewRomanPSMT,12.0,regular,"(0, 0, 0)",#000000,"(72.0250015258789, 652.2579956054688, 549.3367919921875, 665.5419921875)"
